kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
matrix_mul.1.sm_52.ptx 177 : 65536 562368 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 176 : 65536 555392 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 175 : 65536 829024 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 174 : 65536 553600 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 173 : 65536 744736 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 172 : 65536 813568 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 171 : 65536 747712 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 170 : 65536 740032 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 169 : 65536 747488 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 168 : 65536 502816 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 154 : 65536 532896 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 153 : 65536 477952 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 152 : 65536 733504 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 249 : 1048576 12139840 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 151 : 65536 460160 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 248 : 1048576 33856288 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 197 : 1048576 269568992 0 0 0 65536 32768 0 0 
matrix_mul.1.sm_52.ptx 150 : 65536 521504 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 247 : 1048576 33796384 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 196 : 1048576 11145184 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 149 : 65536 455040 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 246 : 1048576 12133632 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 195 : 1048576 10956576 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 148 : 65536 245632 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 245 : 1048576 33902272 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 147 : 65536 285472 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 244 : 1048576 33873408 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 193 : 1048576 0 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 146 : 65536 2364672 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 243 : 1048576 12118496 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 192 : 1048576 7969984 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 145 : 65536 2435008 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 242 : 1048576 33961536 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 155 : 65536 472384 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 156 : 65536 741056 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 157 : 65536 482496 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 158 : 65536 536448 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 159 : 65536 475808 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 160 : 65536 0 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 162 : 65536 797920 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 163 : 65536 575136 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 164 : 65536 524672 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 165 : 65536 751808 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 166 : 65536 558432 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 167 : 65536 748992 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 200 : 1048576 4837248 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 201 : 1048576 6664832 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 202 : 1048576 33864032 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 203 : 1048576 34074976 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 204 : 1048576 12067552 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 205 : 1048576 34141248 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 206 : 1048576 34168736 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 207 : 1048576 12134112 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 208 : 1048576 34061472 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 209 : 1048576 34102336 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 210 : 1048576 12192928 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 211 : 1048576 34100224 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 212 : 1048576 34161920 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 213 : 1048576 12151488 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 214 : 1048576 34072864 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 215 : 1048576 34141344 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 216 : 1048576 12209440 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 217 : 1048576 34090944 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 218 : 1048576 34157408 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 219 : 1048576 12140960 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 220 : 1048576 34150112 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 221 : 1048576 34108864 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 222 : 1048576 12156864 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 223 : 1048576 34003968 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 224 : 1048576 34030112 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 225 : 1048576 12106496 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 226 : 1048576 33932512 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 227 : 1048576 33969152 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 228 : 1048576 12153312 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 229 : 1048576 33947296 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 230 : 1048576 34016000 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 231 : 1048576 12136256 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 232 : 1048576 33978528 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 233 : 1048576 34030560 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 234 : 1048576 12165856 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 235 : 1048576 34064736 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 236 : 1048576 34088928 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 237 : 1048576 12104928 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 238 : 1048576 34020992 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 239 : 1048576 33969216 0 32768 32768 0 0 0 0 
matrix_mul.1.sm_52.ptx 240 : 1048576 12143808 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 241 : 1048576 33909056 0 32768 32768 0 0 0 0 
