kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
matrix_mul.1.sm_52.ptx 165 : 256 2784 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 166 : 256 2080 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 167 : 256 2976 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 196 : 120 1200 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 197 : 120 21664 0 0 0 5 4 0 0 
matrix_mul.1.sm_52.ptx 202 : 256 7936 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 203 : 256 7936 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 204 : 256 2816 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 205 : 256 8128 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 206 : 256 8032 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 207 : 256 2912 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 208 : 256 7968 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 209 : 256 8000 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 210 : 256 2912 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 211 : 256 7968 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 212 : 256 7936 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 213 : 256 2848 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 214 : 256 7968 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 215 : 256 7968 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 216 : 256 2880 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 217 : 256 7968 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 218 : 256 7936 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 219 : 256 2880 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 220 : 256 8032 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 221 : 256 8064 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 222 : 256 2976 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 223 : 256 8256 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 224 : 256 8096 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 225 : 256 2912 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 226 : 256 8064 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 227 : 256 8064 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 228 : 256 2848 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 229 : 256 8000 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 230 : 256 8032 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 231 : 256 2912 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 232 : 256 7936 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 233 : 256 7936 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 234 : 256 2880 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 235 : 256 8096 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 236 : 256 8032 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 237 : 256 2848 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 238 : 256 8160 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 239 : 256 8128 0 8 8 0 0 0 0 
matrix_mul.1.sm_52.ptx 240 : 256 2848 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 241 : 256 8000 0 8 8 0 0 0 0 
