kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
convolution.1.sm_52.ptx 43 : 331776 4517568 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 42 : 331776 3017024 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 41 : 331776 3068736 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 40 : 331776 4310208 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 63 : 331776 2707136 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 39 : 331776 2614912 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 62 : 331776 3643616 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 159 : 331776 2010464 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 38 : 331776 2603744 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 61 : 331776 2386912 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 84 : 254016 8058680 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 37 : 331776 1347616 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 60 : 331776 2717184 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 83 : 254016 10113180 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 36 : 331776 3132576 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 133 : 254016 1840804 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 82 : 254016 1915424 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 35 : 331776 3140544 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 132 : 254016 8210692 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 45 : 331776 4131616 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 46 : 331776 3175424 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 47 : 331776 3271200 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 48 : 331776 2924448 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 49 : 331776 34716 0 0 0 0 0 0 572 
convolution.1.sm_52.ptx 51 : 327184 3146068 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 52 : 327184 3059092 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 53 : 327184 4035492 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 85 : 254016 1872808 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 86 : 254016 10054016 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 87 : 254016 8038660 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 88 : 254016 1862896 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 89 : 254016 10121580 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 90 : 254016 8085056 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 91 : 254016 1839964 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 92 : 254016 10090304 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 93 : 254016 8063524 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 94 : 254016 1852564 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 95 : 254016 10262196 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 96 : 254016 8142484 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 97 : 254016 1837220 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 98 : 254016 10193316 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 99 : 254016 8095276 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 100 : 254016 1835988 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 101 : 254016 10137176 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 102 : 254016 8043280 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 103 : 254016 1858444 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 104 : 254016 10173772 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 105 : 254016 8066660 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 106 : 254016 1853656 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 107 : 254016 10212300 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 108 : 254016 8148392 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 109 : 254016 1856316 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 110 : 254016 10356500 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 111 : 254016 8172416 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 112 : 254016 1842008 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 113 : 254016 10325112 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 114 : 254016 8184008 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 115 : 254016 1846768 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 116 : 254016 10254552 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 117 : 254016 8103340 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 118 : 254016 1856316 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 119 : 254016 10169684 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 120 : 254016 8044344 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 121 : 254016 1837920 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 122 : 254016 10210200 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 123 : 254016 8223992 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 124 : 254016 1844472 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 125 : 254016 10421376 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 126 : 254016 8219736 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 127 : 254016 1852480 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 128 : 254016 10368484 0 0 0 9072 9072 0 0 
convolution.1.sm_52.ptx 129 : 254016 8185016 0 9072 9072 0 0 0 0 
convolution.1.sm_52.ptx 130 : 254016 1844500 0 0 0 0 0 0 0 
convolution.1.sm_52.ptx 131 : 254016 10354876 0 0 0 9072 9072 0 0 
