kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
matrix_mul.1.sm_52.ptx 149 : 262144 1777408 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 246 : 8388608 97150272 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 195 : 8388608 87723008 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 148 : 262144 1000480 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 245 : 8388608 271613664 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 147 : 262144 1043936 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 244 : 8388608 271277504 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 193 : 8388608 0 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 146 : 262144 3121376 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 243 : 8388608 96908288 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 192 : 8388608 63836000 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 145 : 262144 3196064 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 242 : 8388608 272187936 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 155 : 262144 1843424 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 156 : 262144 2899360 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 157 : 262144 1885408 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 158 : 262144 2091424 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 159 : 262144 1866080 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 160 : 262144 0 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 162 : 262144 3088512 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 163 : 262144 2178368 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 164 : 262144 1997824 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 165 : 262144 2914592 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 166 : 262144 2149440 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 167 : 262144 2905696 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 200 : 8388608 38959360 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 201 : 8388608 53390336 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 202 : 8388608 271296832 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 203 : 8388608 272966304 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 204 : 8388608 96580160 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 205 : 8388608 273730400 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 206 : 8388608 274037152 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 207 : 8388608 97037120 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 208 : 8388608 273133600 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 209 : 8388608 273508576 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 210 : 8388608 97519200 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 211 : 8388608 273365504 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 212 : 8388608 273900128 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 213 : 8388608 97247328 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 214 : 8388608 273186080 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 215 : 8388608 273735488 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 216 : 8388608 97792928 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 217 : 8388608 273271328 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 218 : 8388608 273979456 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 219 : 8388608 97118368 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 220 : 8388608 273875392 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 221 : 8388608 273514688 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 222 : 8388608 97287040 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 223 : 8388608 272591360 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 224 : 8388608 272901920 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 225 : 8388608 96915232 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 226 : 8388608 272138816 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 227 : 8388608 272423776 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 228 : 8388608 97233248 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 229 : 8388608 272260992 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 230 : 8388608 272813312 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 231 : 8388608 97109824 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 232 : 8388608 272341312 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 233 : 8388608 272870560 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 234 : 8388608 97315680 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 235 : 8388608 272890432 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 236 : 8388608 273112704 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 237 : 8388608 96889984 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 238 : 8388608 272776448 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 239 : 8388608 272343968 0 262144 262144 0 0 0 0 
matrix_mul.1.sm_52.ptx 240 : 8388608 97137984 0 0 0 0 0 0 0 
matrix_mul.1.sm_52.ptx 241 : 8388608 271766048 0 262144 262144 0 0 0 0 
